#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
16685913_263_A1DJNUJZN8FE7N	dev	1	[128, 566, 107, 4, 320, 22, 270, 1912]	[128, 46, 18, 107, 4, 320, 22, 270, 1912]	[1182, 1491, 5832, 8, 23, 18, 458, 928, 270, 6]	[585, 17, 2791, 1772]	[25, 585, 3720, 3723, 1269, 3, 2271, 1268, 5]	[3740, 51, 1304, 746, 20, 186, 2613, 21, 109, 9, 3, 2271, 2179, 872, 7, 1206, 1064, 21, 201, 19, 94, 388, 4, 2476, 628, 6]
16318175_260_A1CF6U3GF7DZEJ	dev	0	[20, 46, 858, 3, 1597, 111, 4521, 8, 46, 15, 90, 1860]	[20, 46, 10, 858, 3, 1597, 111, 4521, 8, 46, 15, 44, 1860]	[102, 12, 1041, 4, 1996, 21, 5683, 186, 602, 389, 2508, 1272, 6]	[4152, 2721, 1597, 17, 10, 163, 2617]	[58, 4102, 34, 901, 4110, 4103, 4114, 2766, 5]	[25, 3990, 2721, 1597, 163, 2617, 13, 3, 901, 2508, 1272, 5]
14106155_221_A34QZDSTKZ3JO9	dev	1	[24, 107, 3441]	[24, 23, 18, 107, 3441]	[1323, 2206, 225, 30, 105, 61, 53, 24, 6]	[1576, 1697, 2206, 858, 3, 301]	[121, 1576, 2562, 2842, 565, 3, 1533, 5]	[146, 238, 1913, 14, 2781, 8, 45, 1109, 21, 19, 1113, 1697, 1676, 2449, 1792, 3, 792, 40, 3, 549, 9, 45, 1108, 5]
15508298_25_A1LZPWVZRTUZD0	dev	1	[2855, 321, 5556, 8, 5422, 57, 77, 26, 320, 29, 3, 170]	[2855, 321, 700, 8, 5791, 195, 9, 77, 26, 320, 29, 3, 170]	[5662, 11, 10, 7, 5425, 14, 119, 7, 171, 21, 4276, 4212, 2200, 5445, 38, 12, 6]	[445, 915, 12, 10, 7, 2546, 13, 2855]	[5638, 5656, 29, 5641]	[33, 445, 915, 7, 2546, 13, 2855, 5]
16966773_520_AE861G0AY5RGT	dev	0	[7, 37, 2629, 12, 10, 2549]	[7, 37, 2629, 12, 2549]	[168, 19, 7, 44, 2629, 29, 22, 867, 6]	[102, 12, 731, 4, 419, 867, 284]	[33, 102, 2276, 4, 2269, 2270, 191, 5]	[962, 37, 2251, 22, 2253, 8, 1012, 13, 1665, 2239, 14, 17, 26, 326, 4, 2268, 4, 509, 973, 8, 1713, 1693, 5]
16986890_218_AE861G0AY5RGT	dev	0	[37, 78, 11, 10, 3309, 2531, 19, 7, 1202, 4, 921, 4, 7, 2511]	[37, 78, 11, 10, 3309, 2531, 1029, 19, 7, 1202, 4, 921, 65, 180, 7, 2511]	[2921, 4003, 1660, 4, 5752, 4, 22, 1736, 6]	[102, 12, 10, 731, 4, 419, 867, 284]	[33, 102, 2276, 4, 2269, 2270, 191, 5]	[962, 37, 2251, 22, 2253, 8, 1012, 13, 1665, 2239, 14, 17, 26, 326, 4, 2268, 4, 509, 973, 8, 1713, 1693, 5]
16630140_37_A34QZDSTKZ3JO9	dev	1	[1147, 366, 322, 14, 2603, 8, 3, 248]	[1147, 23, 10, 366, 322, 14, 2603, 8, 3, 248]	[2773, 19, 85, 109, 661, 560, 4, 68, 7, 1354, 6]	[312, 91, 18, 15, 954]	[103, 312, 89, 1246, 5]	[1172, 28, 963, 1115, 29, 1240, 1022, 51, 94, 1116, 981, 21, 1120, 1011, 12, 394, 6]
16022936_427_A2GHGJP29KRWOQ	dev	0	[74, 27, 258, 52, 5232]	[10, 74, 27, 258, 52, 5232]	[312, 17, 509, 5962, 5949, 21, 370, 520, 7, 1202, 6]	[312, 27, 4002, 99, 399, 322, 5503]	[6016, 40, 845]	[103, 142, 4002, 99, 399, 322, 5503, 5]
14166276_298_A104V8NZIQFN2F	dev	0	[4778, 1129, 59, 18, 35, 1125, 4, 15, 3770]	[4778, 1129, 154, 1125, 4, 15, 3770]	[4577, 8, 5682, 462, 2836, 32, 5913, 11, 3, 1572, 6]	[48, 901, 2130, 17, 10, 15, 2059, 4, 1895]	[3585, 3614, 16, 3, 901]	[25, 3, 901, 2130, 15, 2059, 4, 218, 34, 3041, 1125, 8, 1127, 1895, 5]
16626629_87_A1LZPWVZRTUZD0	dev	1	[3, 907, 353, 1147, 577, 3537, 32, 77, 12, 44, 13, 3, 2199, 72]	[3, 907, 353, 1147, 577, 23, 18, 3537, 32, 77, 12, 44, 13, 3, 2199, 72]	[1681, 544, 3, 907, 353, 1147, 205, 1679, 957, 6]	[312, 91, 18, 15, 954]	[103, 312, 89, 1246, 5]	[1172, 28, 963, 1115, 29, 1240, 1022, 51, 94, 1116, 981, 21, 1120, 1011, 12, 394, 6]
14228063_268_A1I4CYG5YDFTYM	dev	0	[54, 311, 11, 328, 8, 55, 11, 10, 43, 250, 1005, 21, 27, 189, 4917, 3756, 4826]	[10, 54, 311, 11, 328, 8, 55, 11, 43, 250, 1005, 21, 27, 189, 4917, 3756, 4826]	[129, 1914, 12, 307, 13, 328, 311, 6]	[305, 17, 15, 719, 4, 19, 133, 40, 137]	[33, 129, 1766, 1289, 7, 1759, 1764, 5]	[25, 30, 311, 15, 719, 4, 19, 133, 40, 137, 5]
15893089_75_A1HKYY6XI2OHO1	dev	1	[20, 186, 4796, 362, 14, 2509, 55, 186, 7, 416, 9, 231, 13, 20]	[20, 186, 4796, 362, 14, 2509, 55, 186, 391, 231, 13, 20]	[48, 5678, 1515, 186, 5742, 157, 3, 2544, 6]	[2845, 1466, 1449]	[25, 111, 1466, 1449, 111, 89, 2499, 5]	[2491, 2493, 1959, 11, 1223, 13, 52, 690, 4, 3, 958, 1375, 21, 7, 173, 1633, 16, 3, 113, 12, 7, 113, 1222, 6, 33, 63, 7, 44, 741, 5]
16177946_0_A104V8NZIQFN2F	dev	1	[3, 1401, 1495, 12, 219, 7, 44, 143, 1734, 3, 4636, 65]	[3, 1401, 1495, 12, 219, 7, 90, 143, 1734, 3, 4636, 65]	[2560, 66, 11, 4456, 69, 43, 37, 4, 1009, 799, 1561, 85, 3, 1401, 1495, 4, 1682, 65, 79, 10, 5710, 4, 1278, 6]	[48, 1401, 12, 69, 292, 4, 56, 157, 409, 75]	[33, 3, 3626, 257, 3601, 4, 946, 1702, 2560, 167, 5]	[2227, 1873, 855, 9, 409, 37, 19, 330, 3, 1401, 1495, 16, 264, 179, 6]
14370545_160_A1DJNUJZN8FE7N	dev	0	[21, 1804, 486, 46, 18, 35, 4, 2084, 4298, 226, 985]	[21, 1804, 486, 46, 35, 4, 2084, 4298, 226, 985]	[5673, 23, 550, 16, 75, 53, 4293, 14, 104, 52, 54, 5612, 75, 32, 7, 1804, 486, 46, 108, 6]	[1415, 34, 545, 161, 11, 117, 748]	[58, 1415, 34, 2418, 112, 199, 2424, 5]	[39, 185, 34, 545, 161, 294, 52, 125, 773, 16, 114, 14, 31, 11, 26, 1297, 5]
16685175_116_A3TKD7EJ6BM0M5	dev	0	[30, 4512, 543, 36, 2103, 229, 4, 153, 940, 67, 834, 4, 108, 3, 4861, 397]	[30, 4512, 543, 36, 2103, 229, 4, 940, 67, 834, 4, 108, 3, 4861, 397]	[272, 585, 1273, 420, 512, 8, 1772, 50, 5685, 5755, 55, 36, 15, 30, 4512, 543, 6]	[585, 17, 2791, 1772]	[25, 585, 3720, 3723, 1269, 3, 2271, 1268, 5]	[3740, 51, 1304, 746, 20, 186, 2613, 21, 109, 9, 3, 2271, 2179, 872, 7, 1206, 1064, 21, 201, 19, 94, 388, 4, 2476, 628, 6]
15976967_0_A1OYYWJ2B7OQTD	dev	1	[3830, 322, 309, 1808, 43, 315, 533, 217, 18, 23]	[3830, 322, 23, 10, 1808, 43, 315, 533, 217, 18, 23]	[3719, 322, 1552, 171, 6]	[1680, 12, 345, 7, 552]	[33, 1680, 884, 7, 2558, 5]	[33, 2502, 718, 41, 101, 9, 7, 552, 13, 3, 113, 41, 80, 2548, 5]
16632994_377_A1HKYY6XI2OHO1	dev	0	[49, 352, 16, 7, 136, 953, 74, 12, 889, 4, 5167, 22, 1686, 1305, 8, 250, 479]	[49, 352, 16, 7, 132, 136, 953, 60, 109, 12, 889, 4, 5167, 22, 1686, 1305, 8, 250, 479]	[102, 28, 7, 64, 9, 396, 3, 1428, 9, 24, 4, 56, 955, 6, 5320, 781, 4, 68, 22, 175, 1134, 836, 36, 10, 68, 3, 130, 109, 6]	[948, 1445, 17, 15, 889, 157, 955]	[25, 948, 2280, 89, 2275, 1702, 2215, 5]	[2221, 2273, 2278, 2279, 825, 4, 370, 1613, 3, 462, 4, 1958, 1685, 2264, 6, 33, 63, 3, 130, 709, 5]
15165585_109_A34QZDSTKZ3JO9	dev	1	[1261, 36, 1343, 4, 1455]	[1261, 36, 10, 1343, 4, 1455]	[5993, 36, 5784, 8, 1989, 124, 107, 16, 585, 6]	[1795, 12, 10, 7, 1282, 381]	[33, 1795, 7, 2759, 1999, 5]	[39, 49, 117, 35, 4, 1467, 105, 2840, 2841, 28, 795, 9, 52, 2806, 2189, 5]
17014431_116_APW9F8OTJ4KXO	dev	0	[7, 249, 28, 415, 2784, 17, 2783, 29, 3, 409, 13, 54]	[7, 249, 28, 415, 2784, 17, 10, 5902, 3, 409, 13, 54]	[128, 4394, 180, 2905, 939, 14, 20, 28, 3929, 6]	[102, 17, 15, 202, 4, 1133, 310, 468]	[25, 102, 89, 571, 4, 1225, 917, 1226, 5]	[140, 1007, 1212, 14, 134, 174, 123, 321, 3, 291, 212, 4, 68, 1209, 3, 1016, 9, 7, 468, 7, 508, 6]
14256738_141_A2D7S8Y2FAUWMC	dev	0	[671, 2709, 12, 3, 185, 14, 43, 24, 1491, 4755, 5132, 133, 40, 137]	[109, 2709, 12, 10, 671, 2709, 14, 43, 24, 19, 4755, 5132, 133, 40, 137]	[5670, 32, 109, 2709, 40, 137, 123, 19, 5462, 16, 1442, 119, 186, 599, 5502, 16, 5655, 6]	[305, 17, 10, 15, 719, 4, 19, 133, 40, 137]	[33, 129, 1766, 1289, 7, 1759, 1764, 5]	[25, 30, 311, 15, 719, 4, 19, 133, 40, 137, 5]
16968143_595_A34QZDSTKZ3JO9	dev	0	[37, 36, 56, 4, 1670, 1239, 16, 3, 300, 172]	[37, 217, 18, 56, 4, 1670, 1239, 16, 3, 300, 172]	[962, 7, 654, 284, 1123, 36, 2403, 65, 8, 336, 37, 4, 3759, 7, 44, 466, 31, 2511, 6]	[102, 12, 731, 4, 419, 867, 284]	[33, 102, 2276, 4, 2269, 2270, 191, 5]	[962, 37, 2251, 22, 2253, 8, 1012, 13, 1665, 2239, 14, 17, 26, 326, 4, 2268, 4, 509, 973, 8, 1713, 1693, 5]
15775042_790_A34QZDSTKZ3JO9	dev	1	[43, 24, 23, 18, 1017, 16, 3, 2238, 9, 3, 335]	[43, 24, 1017, 16, 3, 2238, 9, 3, 335]	[48, 1452, 36, 5745, 3, 2238, 9, 3, 335, 6]	[6005, 2925]	[5287, 2925, 40, 3, 335, 5]	[357, 3, 5354, 28, 5259, 4277, 63, 169, 5152, 169, 1452, 5]
13761219_365_A3TKD7EJ6BM0M5	dev	1	[145, 1633, 322, 11, 83, 3101, 603, 8, 36, 258, 275, 595]	[145, 1633, 322, 11, 10, 83, 3101, 603, 8, 36, 10, 258, 275, 595]	[145, 1633, 322, 11, 16, 595, 13, 3, 185, 315, 41, 512, 14, 309, 22, 120, 1633, 38, 78, 1940, 5634, 940, 2801, 6]	[48, 381, 51, 94, 1983]	[39, 1182, 4380, 4386, 379, 145, 34, 4388, 960, 5]	[235, 3, 381, 4, 224, 303, 94, 2102, 31, 1983, 5]
15974201_130_A34QZDSTKZ3JO9	dev	1	[512, 19, 244, 277, 1950]	[512, 1491, 244, 277, 1950]	[918, 11, 2786, 4, 23, 3, 82, 9, 512, 6]	[1680, 12, 10, 345, 7, 552]	[33, 1680, 884, 7, 2558, 5]	[33, 2502, 718, 41, 101, 9, 7, 552, 13, 3, 113, 41, 80, 2548, 5]
17009879_146_AA7ASGQEOMKEZ	dev	0	[67, 2906, 1304, 425, 530, 9, 187]	[67, 2906, 2824, 425, 530, 9, 187]	[1178, 4894, 28, 468, 4880, 425, 4300, 93, 4743, 425, 1463, 8, 239, 4209, 5269, 1057, 15, 2906, 6]	[102, 17, 15, 247, 4, 1133, 310, 468]	[25, 102, 89, 571, 4, 1225, 917, 1226, 5]	[140, 1007, 1212, 14, 134, 174, 123, 321, 3, 291, 212, 4, 68, 1209, 3, 1016, 9, 7, 468, 7, 508, 6]
16683572_54_A1LZPWVZRTUZD0	dev	0	[3, 373, 12, 101, 2598, 86, 1772, 11, 4730]	[3, 373, 12, 101, 348, 86, 1772, 11, 4730]	[282, 12, 69, 457, 7, 373, 6]	[585, 17, 2791, 1772]	[25, 585, 3720, 3723, 1269, 3, 2271, 1268, 5]	[3740, 51, 1304, 746, 20, 186, 2613, 21, 109, 9, 3, 2271, 2179, 872, 7, 1206, 1064, 21, 201, 19, 94, 388, 4, 2476, 628, 6]
13764758_641_A1I4CYG5YDFTYM	dev	0	[315, 11, 1288, 965, 196]	[3, 2797, 12, 534, 4259, 8, 315, 11, 117, 10, 965, 196]	[48, 1460, 9, 315, 186, 1548, 4, 3, 2797, 14, 10, 512, 6]	[48, 381, 51, 94, 2102]	[39, 1182, 4380, 4386, 379, 145, 34, 4388, 960, 5]	[235, 3, 381, 4, 224, 303, 94, 2102, 31, 1983, 5]
14367861_0_A34QZDSTKZ3JO9	dev	0	[24, 46, 10, 424, 4738, 276, 86, 55, 144, 18, 185, 545, 161]	[24, 46, 424, 4738, 276, 86, 55, 144, 18, 185, 545, 161]	[3737, 16, 1750, 34, 5093, 161, 311, 8, 1080, 1660, 4, 5456, 276, 221, 6]	[1415, 34, 545, 161, 11, 117, 748]	[58, 1415, 34, 2418, 112, 199, 2424, 5]	[39, 185, 34, 545, 161, 294, 52, 125, 773, 16, 114, 14, 31, 11, 26, 1297, 5]
16624526_138_A3TKD7EJ6BM0M5	dev	1	[10, 54, 270, 11, 44, 13, 3, 150]	[84, 270, 11, 44, 13, 3, 150]	[312, 436, 3, 409, 8, 5192, 20, 211, 41, 22, 1131, 4, 22, 2603, 8, 435, 275, 755, 3910, 41, 412, 9, 648, 148, 6]	[312, 91, 18, 15, 954]	[103, 312, 89, 1246, 5]	[1172, 28, 963, 1115, 29, 1240, 1022, 51, 94, 1116, 981, 21, 1120, 1011, 12, 394, 6]
17090878_153_A104V8NZIQFN2F	dev	0	[45, 397, 11, 561, 4, 23, 77, 12, 421, 16, 3, 749, 172]	[45, 397, 11, 10, 561, 4, 23, 77, 12, 421, 16, 3, 749, 172]	[193, 16, 45, 397, 433, 939, 41, 4256, 8, 23, 18, 1278, 3, 5230, 5460, 9, 2905, 42, 6]	[102, 17, 15, 202, 4, 1133, 310, 468]	[25, 102, 89, 571, 4, 1225, 917, 1226, 5]	[140, 1007, 1212, 14, 134, 174, 123, 321, 3, 291, 212, 4, 68, 1209, 3, 1016, 9, 7, 468, 7, 508, 6]
17011337_517_A1CF6U3GF7DZEJ	dev	1	[49, 11, 60, 176, 16, 3, 4606]	[49, 11, 117, 16, 3, 4606]	[377, 35, 4, 96, 22, 1016, 13, 1788, 8, 4966, 6]	[102, 17, 15, 202, 4, 1133, 310, 468]	[25, 102, 89, 571, 4, 1225, 917, 1226, 5]	[140, 1007, 1212, 14, 134, 174, 123, 321, 3, 291, 212, 4, 68, 1209, 3, 1016, 9, 7, 468, 7, 508, 6]
17012940_301_A2QVMCGDLTWV9	dev	1	[1545, 4897, 939, 11, 578, 4, 3, 5095]	[1545, 4897, 939, 11, 1340, 4, 3, 5095]	[2561, 12, 345, 5633, 3, 5437, 14, 4502, 3, 468, 4, 4207, 29, 22, 5489, 14, 220, 11, 10, 1810, 4, 15, 1545, 1329, 5619, 6]	[102, 17, 15, 202, 4, 1133, 310, 468]	[25, 102, 89, 571, 4, 1225, 917, 1226, 5]	[140, 1007, 1212, 14, 134, 174, 123, 321, 3, 291, 212, 4, 68, 1209, 3, 1016, 9, 7, 468, 7, 508, 6]
14253310_521_A138BU1VWM2RKN	dev	0	[20, 28, 881, 4, 251, 703, 3645]	[20, 28, 1041, 4, 251, 703, 3645]	[5657, 32, 623, 3645, 11, 359, 53, 3779, 4063, 6]	[305, 17, 15, 719, 4, 19, 133, 40, 137]	[33, 129, 1766, 1289, 7, 1759, 1764, 5]	[25, 30, 311, 15, 719, 4, 19, 133, 40, 137, 5]
14102517_999_APW9F8OTJ4KXO	dev	1	[3669, 755, 236, 4, 3, 2206, 1273, 344, 50, 3, 366, 9, 3, 799, 1069]	[3669, 755, 236, 4, 3, 2206, 59, 10, 155, 344, 50, 3, 366, 9, 3, 799, 1069]	[134, 893, 1882, 238, 799, 8, 224, 1755, 6]	[1576, 1697, 2206, 108, 3, 301]	[121, 1576, 2562, 2842, 565, 3, 1533, 5]	[146, 238, 1913, 14, 2781, 8, 45, 1109, 21, 19, 1113, 1697, 1676, 2449, 1792, 3, 792, 40, 3, 549, 9, 45, 1108, 5]
16625502_544_A1CF6U3GF7DZEJ	dev	1	[20, 201, 15, 5254, 5536, 12, 1093, 7, 1070, 3638]	[20, 201, 15, 5254, 5898, 12, 1093, 7, 1070, 3638]	[272, 20, 12, 18, 16, 7, 142, 95, 546, 14, 49, 27, 10, 1539, 29, 42, 4, 15, 2669, 6]	[312, 91, 18, 15, 954]	[103, 312, 89, 1246, 5]	[1172, 28, 963, 1115, 29, 1240, 1022, 51, 94, 1116, 981, 21, 1120, 1011, 12, 394, 6]
13848355_386_A34QZDSTKZ3JO9	dev	1	[1162, 27, 436, 211, 7, 4885, 502]	[1162, 91, 18, 345, 436, 211, 7, 4885, 502]	[4383, 4869, 27, 15, 5575, 6]	[4383, 1605, 3959, 17, 15, 3876]	[2776, 5410, 5391, 5]	[25, 3, 905, 1605, 3959, 15, 3876, 5]
17024278_264_A104V8NZIQFN2F	dev	1	[3, 3696, 11, 101, 30, 2475, 99, 1016]	[3, 3696, 11, 101, 30, 304, 99, 1016]	[5388, 939, 19, 1542, 916, 4, 234, 276, 50, 52, 5620, 6]	[102, 17, 15, 202, 4, 1133, 310, 468]	[25, 102, 89, 571, 4, 1225, 917, 1226, 5]	[140, 1007, 1212, 14, 134, 174, 123, 321, 3, 291, 212, 4, 68, 1209, 3, 1016, 9, 7, 468, 7, 508, 6]
16628932_437_A3TKD7EJ6BM0M5	dev	0	[692, 11, 1741]	[692, 1741, 12, 412, 9, 3, 1215, 9, 1070, 4521]	[1681, 19, 1194, 26, 27, 10, 497, 1277, 205, 115, 6]	[312, 91, 18, 15, 954]	[103, 312, 89, 1246, 5]	[1172, 28, 963, 1115, 29, 1240, 1022, 51, 94, 1116, 981, 21, 1120, 1011, 12, 394, 6]
17009806_97_A34QZDSTKZ3JO9	dev	0	[7, 44, 2246, 46, 18, 106, 4, 858, 22, 468, 14, 119, 10, 54, 1431, 11, 44]	[7, 44, 2246, 46, 18, 106, 4, 858, 22, 468]	[48, 1134, 4, 1133, 7, 468, 17, 15, 781, 211, 4, 2246, 8, 4209, 6]	[102, 17, 15, 247, 4, 1133, 310, 468]	[25, 102, 89, 571, 4, 1225, 917, 1226, 5]	[140, 1007, 1212, 14, 134, 174, 123, 321, 3, 291, 212, 4, 68, 1209, 3, 1016, 9, 7, 468, 7, 508, 6]
13958896_0_A1CF6U3GF7DZEJ	dev	1	[3, 2191, 12, 394, 4, 68, 3, 136, 83]	[3, 2191, 12, 513, 4, 68, 3, 136, 550, 218]	[48, 5525, 843, 36, 229, 4, 30, 2191, 6]	[628, 28, 1117, 34, 1553, 71, 91, 18, 771]	[103, 628, 28, 3807, 34, 4181, 280, 1060, 5]	[103, 628, 28, 210, 4278, 71, 765, 3, 136, 65, 9, 216, 224, 4198, 31, 14, 57, 4240, 216, 3794, 14, 36, 20, 85, 68, 162, 550, 5]
16623737_53_A1CF6U3GF7DZEJ	dev	0	[5225, 3, 341, 12, 18, 1267, 16, 4937, 5062, 1508]	[5225, 3, 341, 12, 1267, 16, 4937, 5062, 1508]	[312, 96, 5822, 4, 5717, 595, 8, 5944, 808, 6]	[312, 91, 18, 15, 954]	[103, 312, 89, 1246, 5]	[1172, 28, 963, 1115, 29, 1240, 1022, 51, 94, 1116, 981, 21, 1120, 1011, 12, 394, 6]
14165508_714_A1I4CYG5YDFTYM	dev	0	[55, 12, 60, 64, 4, 838, 623, 637, 4827, 16, 209, 4, 874, 3, 1402, 36, 10, 15, 1700]	[55, 11, 475, 4, 838, 623, 637, 4827, 16, 209, 4, 874, 3, 1402, 36, 10, 15, 1700]	[1094, 46, 1695, 3, 842, 8, 5863, 9, 3, 1402, 6]	[48, 901, 2130, 17, 10, 15, 2059, 4, 1895]	[3585, 3614, 16, 3, 901]	[25, 3, 901, 2130, 15, 2059, 4, 218, 34, 3041, 1125, 8, 1127, 1895, 5]
17090878_153_AJNQ2PBD07FKE	dev	1	[464, 136, 51, 580, 2689, 8, 1052]	[77, 28, 860, 12, 3, 185, 2838, 397]	[193, 16, 45, 397, 433, 939, 41, 4256, 8, 23, 18, 1278, 3, 5230, 5460, 9, 2905, 42, 6]	[102, 17, 15, 202, 4, 1133, 310, 468]	[25, 102, 89, 571, 4, 1225, 917, 1226, 5]	[140, 1007, 1212, 14, 134, 174, 123, 321, 3, 291, 212, 4, 68, 1209, 3, 1016, 9, 7, 468, 7, 508, 6]
14384571_252_A1I4CYG5YDFTYM	dev	0	[26, 27, 10, 23, 104, 456, 117, 219, 54, 26, 27, 4, 433, 22, 38, 307, 8, 2410]	[26, 27, 23, 104, 456, 117, 219, 54, 26, 27, 4, 433, 22, 38, 307, 8, 2410]	[193, 17, 15, 88, 4, 4375, 4, 22, 223, 672, 6]	[228, 111, 223, 672, 17, 336, 42, 4, 794, 517, 225, 13, 22, 38]	[228, 111, 1965, 1937, 1446, 302, 28, 1421]	[25, 73, 111, 223, 672, 336, 42, 4, 794, 517, 225, 13, 22, 38, 31, 472, 1844, 517, 1457, 5]
14230061_166_A1I4CYG5YDFTYM	dev	1	[1461, 27, 15, 4351, 8, 3850, 8, 7, 4269, 12, 554, 1119, 4, 624, 338, 8, 2709]	[1461, 91, 18, 15, 4351, 8, 3850, 8, 7, 4269, 11, 18, 554, 1119, 4, 624, 338, 8, 2709]	[282, 12, 60, 5858, 13, 5950, 3, 3779, 13, 7, 1338, 517, 3350, 16, 812, 4, 472, 5838, 6]	[305, 17, 10, 15, 719, 4, 19, 133, 40, 137]	[33, 129, 1766, 1289, 7, 1759, 1764, 5]	[25, 30, 311, 15, 719, 4, 19, 133, 40, 137, 5]
15554749_149_A1CF6U3GF7DZEJ	dev	0	[63, 269, 12, 10, 4787, 3665, 41, 101, 41, 20, 123, 1767]	[63, 269, 12, 10, 4787, 3665, 41, 101, 41, 20, 123]	[6011, 16, 5771, 16, 269, 1339, 4, 3, 3761, 9, 3665, 6]	[5980, 1008, 12, 1167, 83, 5680]	[6003, 31, 6004, 16, 5984, 5974, 5]	[33, 5704, 1008, 1167, 7, 83, 172, 14, 31, 124, 399, 1152, 9, 61, 13, 7, 417, 24, 5]
16175182_252_APW9F8OTJ4KXO	dev	0	[63, 12, 10, 7, 2532, 9, 3, 143, 506, 262, 119, 685, 409, 75, 2740]	[63, 12, 7, 2532, 9, 3, 143, 506, 685, 53, 409, 75, 2740]	[257, 43, 3682, 11, 396, 389, 409, 75, 8, 3, 91, 18, 251, 315, 6]	[48, 1401, 12, 69, 292, 4, 56, 157, 409, 75]	[33, 3, 3626, 257, 3601, 4, 946, 1702, 2560, 167, 5]	[2227, 1873, 855, 9, 409, 37, 19, 330, 3, 1401, 1495, 16, 264, 179, 6]
16633486_0_A104V8NZIQFN2F	dev	1	[52, 2488, 51, 4, 1390, 40, 1869, 4192, 598, 564, 4790]	[52, 2488, 59, 10, 19, 4, 1390, 40, 1869, 4192, 598, 564, 4790]	[2227, 2488, 36, 989, 894, 93, 889, 157, 4789, 6]	[948, 1445, 17, 10, 15, 889, 157, 955]	[25, 948, 2280, 89, 2275, 1702, 2215, 5]	[2221, 2273, 2278, 2279, 825, 4, 370, 1613, 3, 462, 4, 1958, 1685, 2264, 6, 33, 63, 3, 130, 709, 5]
14383502_355_A34QZDSTKZ3JO9	dev	1	[3, 3689, 12, 4903, 4, 79, 21, 1017]	[3, 3689, 12, 85, 4903, 4, 79, 21, 1017]	[5652, 3689, 59, 18, 1054, 2810, 6]	[228, 111, 223, 672, 17, 10, 336, 42, 4, 794, 517, 225, 13, 22, 38]	[228, 111, 1965, 1937, 1446, 302, 28, 1421]	[25, 73, 111, 223, 672, 336, 42, 4, 794, 517, 225, 13, 22, 38, 31, 472, 1844, 517, 1457, 5]
16630140_396_A247LJDZOGXJK6	dev	1	[142, 11, 160, 67, 3069, 8, 2067, 57, 22, 354]	[142, 11, 10, 160, 67, 3069, 8, 2067, 57, 22, 354]	[272, 142, 11, 10, 3637, 668, 90, 162, 36, 1673, 6]	[312, 91, 18, 15, 954]	[103, 312, 89, 1246, 5]	[1172, 28, 963, 1115, 29, 1240, 1022, 51, 94, 1116, 981, 21, 1120, 1011, 12, 394, 6]
17024278_264_A1HKYY6XI2OHO1	dev	0	[3, 2246, 9, 4256, 91, 18, 234, 42, 8, 26, 35, 4, 2095, 218, 5239]	[3, 2246, 9, 4256, 27, 234, 42, 8, 26, 23, 18, 35, 4, 2095, 218, 5239]	[5388, 939, 19, 1542, 916, 4, 234, 276, 50, 52, 5620, 6]	[102, 17, 15, 202, 4, 1133, 310, 468]	[25, 102, 89, 571, 4, 1225, 917, 1226, 5]	[140, 1007, 1212, 14, 134, 174, 123, 321, 3, 291, 212, 4, 68, 1209, 3, 1016, 9, 7, 468, 7, 508, 6]
16625746_79_A34QZDSTKZ3JO9	dev	1	[142, 326, 1147, 13, 2603]	[142, 5449, 1147, 50, 2603]	[312, 2869, 4, 1228, 14, 2500, 1457, 16, 812, 4, 326, 1147, 6]	[312, 91, 18, 15, 954]	[103, 312, 89, 1246, 5]	[1172, 28, 963, 1115, 29, 1240, 1022, 51, 94, 1116, 981, 21, 1120, 1011, 12, 394, 6]
14105269_363_A1I4CYG5YDFTYM	dev	1	[63, 429, 238, 419, 36, 1009, 4246, 283, 13, 928, 4291, 8, 123, 427, 755, 4601]	[63, 429, 238, 419, 217, 18, 1009, 4246, 283, 13, 928, 4291, 31, 427, 755, 4601]	[5669, 14, 195, 26, 11, 4350, 5479, 14, 27, 15, 878, 40, 7, 429, 419, 14, 1112, 256, 6]	[1576, 1697, 2206, 108, 3, 301]	[121, 1576, 2562, 2842, 565, 3, 1533, 5]	[146, 238, 1913, 14, 2781, 8, 45, 1109, 21, 19, 1113, 1697, 1676, 2449, 1792, 3, 792, 40, 3, 549, 9, 45, 1108, 5]
15344547_58_A1DJNUJZN8FE7N	dev	0	[5100, 629, 3, 5201, 11, 18, 7, 1201, 4, 520]	[5100, 629, 3, 5201, 160, 2250, 24]	[193, 27, 96, 72, 1802, 4428, 5894, 700, 1814, 6]	[2764, 1814, 17, 10, 15, 3798]	[25, 2764, 4144, 89, 4179, 5]	[127, 367, 3505, 700, 1814, 1166, 13, 3889, 3700, 4013, 8, 4012, 2480, 6, 25, 30, 23, 104, 5]
