#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
16318175_260_A1CF6U3GF7DZEJ	dev	0	[19, 42, 324, 3, 1407, 116, 3993, 9, 42, 15, 82, 1640]	[19, 42, 11, 324, 3, 1407, 116, 3993, 9, 42, 15, 38, 1640]	[19, 8, 937, 4, 1769, 23, 4999, 154, 561, 380, 1733, 1010, 6]	[2405, 2448, 1407, 13, 11, 165, 1815]	[10, 2643, 35, 792, 1733, 1010, 1815, 1069, 5]	[13, 2405, 2448, 1407, 165, 1815, 14, 3, 792, 1733, 1010, 5]
14106155_221_A34QZDSTKZ3JO9	dev	1	[22, 109, 2520]	[22, 18, 20, 109, 2520]	[90, 1382, 229, 29, 103, 68, 52, 22, 6]	[667, 1128, 1382, 324, 3, 261]	[41, 667, 1128, 1382, 324, 3, 261, 5]	[21, 177, 1345, 16, 2471, 9, 50, 999, 23, 21, 1003, 1128, 1464, 2176, 1578, 3, 605, 40, 3, 395, 12, 50, 998, 5]
15508298_25_A1LZPWVZRTUZD0	dev	1	[2482, 325, 4911, 9, 4766, 62, 46, 26, 323, 33, 3, 122]	[2482, 325, 568, 9, 5109, 190, 12, 46, 26, 323, 33, 3, 122]	[4928, 10, 11, 7, 4769, 16, 95, 7, 170, 23, 3758, 3692, 1958, 4791, 37, 8, 6]	[122, 708, 8, 11, 7, 1686, 14, 2482]	[4784, 4888, 33, 4806]	[8, 122, 708, 7, 1686, 14, 2482, 5]
16966773_520_AE861G0AY5RGT	dev	0	[7, 34, 2344, 8, 11, 2218]	[7, 34, 2344, 8, 2218]	[34, 21, 7, 38, 2344, 33, 25, 637, 6]	[19, 8, 562, 4, 362, 637, 119]	[8, 19, 562, 4, 362, 637, 119, 5]	[39, 34, 1995, 25, 1997, 9, 908, 14, 1455, 1978, 16, 13, 26, 330, 4, 1981, 4, 495, 594, 9, 1508, 1485, 5]
16986890_218_AE861G0AY5RGT	dev	0	[34, 91, 10, 11, 2978, 2255, 21, 7, 1073, 4, 833, 4, 7, 2238]	[34, 91, 10, 11, 2978, 2255, 924, 21, 7, 1073, 4, 833, 70, 185, 7, 2238]	[358, 3575, 1450, 4, 5072, 4, 25, 1532, 6]	[19, 8, 11, 562, 4, 362, 637, 119]	[8, 19, 562, 4, 362, 637, 119, 5]	[39, 34, 1995, 25, 1997, 9, 908, 14, 1455, 1978, 16, 13, 26, 330, 4, 1981, 4, 495, 594, 9, 1508, 1485, 5]
16630140_37_A34QZDSTKZ3JO9	dev	1	[1035, 370, 234, 16, 2318, 9, 3, 256]	[1035, 18, 11, 370, 234, 16, 2318, 9, 3, 256]	[951, 21, 92, 106, 619, 528, 4, 78, 7, 1206, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
16022936_427_A2GHGJP29KRWOQ	dev	0	[66, 24, 269, 55, 4709]	[11, 66, 24, 269, 55, 4709]	[93, 13, 495, 5290, 5278, 23, 373, 470, 7, 1073, 6]	[93, 24, 3574, 87, 161, 234, 4855]	[365, 40, 83]	[24, 93, 3574, 87, 161, 234, 4855, 5]
14166276_298_A104V8NZIQFN2F	dev	0	[4232, 1021, 41, 20, 27, 1016, 4, 15, 3334]	[4232, 1021, 157, 1016, 4, 15, 3334]	[2234, 9, 4998, 401, 2530, 28, 5238, 10, 3, 1025, 6]	[3, 792, 1909, 13, 11, 15, 1835, 4, 1338]	[2742, 1338, 17, 3, 792]	[13, 3, 792, 1909, 15, 1835, 4, 179, 35, 2713, 1016, 9, 1019, 1338, 5]
16626629_87_A1LZPWVZRTUZD0	dev	1	[3, 824, 357, 1035, 540, 3201, 28, 46, 8, 38, 14, 3, 1957, 61]	[3, 824, 357, 1035, 540, 18, 20, 3201, 28, 46, 8, 38, 14, 3, 1957, 61]	[506, 517, 3, 824, 357, 1035, 210, 1467, 861, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
14228063_268_A1I4CYG5YDFTYM	dev	0	[47, 148, 10, 331, 9, 49, 10, 11, 45, 219, 902, 23, 24, 159, 4375, 3319, 4285]	[11, 47, 148, 10, 331, 9, 49, 10, 45, 219, 902, 23, 24, 159, 4375, 3319, 4285]	[63, 987, 8, 277, 14, 331, 148, 6]	[148, 13, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
15893089_75_A1HKYY6XI2OHO1	dev	1	[19, 154, 4250, 367, 16, 2236, 49, 154, 7, 409, 12, 169, 14, 19]	[19, 154, 4250, 367, 16, 2236, 49, 154, 383, 169, 14, 19]	[3, 4993, 1352, 154, 5062, 146, 3, 2008, 6]	[2534, 1297, 262]	[13, 116, 1297, 262, 116, 15, 1772, 5]	[1285, 2199, 1724, 10, 1088, 14, 55, 641, 4, 3, 679, 1232, 23, 7, 178, 1281, 17, 3, 117, 8, 7, 117, 1024, 6, 8, 69, 7, 38, 687, 5]
16177946_0_A104V8NZIQFN2F	dev	1	[3, 1057, 1333, 8, 223, 7, 38, 139, 1102, 3, 4090, 70]	[3, 1057, 1333, 8, 223, 7, 82, 139, 1102, 3, 4090, 70]	[363, 64, 10, 3927, 57, 45, 34, 4, 857, 734, 1376, 92, 3, 1057, 1333, 4, 1468, 70, 89, 11, 5030, 4, 1139, 6]	[3, 1057, 8, 57, 289, 4, 56, 146, 363, 54]	[8, 3, 1057, 57, 289, 4, 56, 146, 363, 54, 5]	[55, 1530, 786, 12, 363, 34, 21, 166, 3, 1057, 1333, 17, 275, 175, 6]
14370545_160_A1DJNUJZN8FE7N	dev	0	[23, 1589, 474, 42, 20, 27, 4, 1864, 3780, 211, 888]	[23, 1589, 474, 42, 27, 4, 1864, 3780, 211, 888]	[4031, 18, 415, 17, 54, 52, 3775, 16, 108, 55, 47, 4031, 54, 28, 7, 1589, 474, 42, 107, 6]	[167, 35, 458, 65, 10, 72, 575]	[10, 167, 35, 458, 65, 72, 575, 5]	[18, 167, 35, 458, 65, 198, 55, 131, 712, 17, 115, 16, 30, 10, 26, 1155, 5]
16685175_116_A3TKD7EJ6BM0M5	dev	0	[29, 3984, 482, 36, 1882, 214, 4, 150, 793, 77, 767, 4, 107, 3, 4326, 391]	[29, 3984, 482, 36, 1882, 214, 4, 793, 77, 767, 4, 107, 3, 4326, 391]	[71, 548, 1134, 411, 351, 9, 1287, 48, 5002, 5075, 49, 36, 15, 29, 3984, 482, 6]	[548, 13, 1735, 1287]	[13, 548, 1735, 1287, 481, 3, 1986, 337, 5]	[1686, 43, 1162, 481, 19, 154, 2330, 23, 106, 12, 3, 1986, 1935, 798, 7, 1061, 955, 23, 204, 21, 102, 379, 4, 2206, 582, 6]
15976967_0_A1OYYWJ2B7OQTD	dev	1	[2177, 234, 319, 1593, 45, 310, 463, 221, 20, 18]	[2177, 234, 18, 11, 1593, 45, 310, 463, 221, 20, 18]	[2177, 234, 1370, 170, 6]	[520, 8, 238, 7, 473]	[8, 520, 238, 7, 473, 5]	[8, 2228, 520, 39, 88, 12, 7, 473, 14, 3, 117, 39, 51, 2271, 5]
16632994_377_A1HKYY6XI2OHO1	dev	0	[32, 281, 17, 7, 135, 855, 66, 8, 654, 4, 4638, 25, 1475, 1164, 9, 219, 467]	[32, 281, 17, 7, 128, 135, 855, 67, 106, 8, 654, 4, 4638, 25, 1475, 1164, 9, 219, 467]	[19, 31, 7, 75, 12, 255, 3, 1265, 12, 22, 4, 56, 681, 6, 883, 722, 4, 78, 25, 181, 1023, 426, 36, 11, 78, 3, 130, 106, 6]	[359, 941, 13, 15, 654, 146, 681]	[13, 359, 941, 15, 654, 146, 681, 5]	[1950, 1994, 2009, 2010, 757, 4, 373, 1379, 3, 401, 4, 1723, 1473, 2014, 6, 8, 69, 3, 130, 656, 5]
15165585_109_A34QZDSTKZ3JO9	dev	1	[1097, 36, 1195, 4, 1286]	[1097, 36, 11, 1195, 4, 1286]	[1097, 36, 5102, 9, 1759, 127, 109, 17, 548, 6]	[1208, 8, 11, 7, 910, 326]	[8, 1208, 7, 910, 326, 5]	[18, 32, 72, 27, 4, 1298, 103, 2496, 2512, 31, 729, 12, 55, 1742, 1944, 5]
17014431_116_APW9F8OTJ4KXO	dev	0	[7, 258, 31, 408, 2474, 13, 2473, 33, 3, 363, 14, 47]	[7, 258, 31, 408, 2474, 13, 11, 5226, 3, 363, 14, 47]	[123, 3863, 185, 1574, 853, 16, 19, 31, 3497, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
14256738_141_A2D7S8Y2FAUWMC	dev	0	[607, 2436, 8, 3, 167, 16, 45, 22, 1328, 4209, 4603, 110, 40, 63]	[106, 2436, 8, 11, 607, 2436, 16, 45, 22, 21, 4209, 4603, 110, 40, 63]	[2521, 28, 106, 2436, 40, 63, 111, 21, 4812, 17, 1277, 95, 154, 557, 4854, 17, 4886, 6]	[148, 13, 11, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
16968143_595_A34QZDSTKZ3JO9	dev	0	[34, 36, 56, 4, 1459, 1108, 17, 3, 308, 153]	[34, 221, 20, 56, 4, 1459, 1108, 17, 3, 308, 153]	[39, 7, 612, 119, 1014, 36, 2156, 70, 9, 344, 34, 4, 3322, 7, 38, 457, 30, 2238, 6]	[19, 8, 562, 4, 362, 637, 119]	[8, 19, 562, 4, 362, 637, 119, 5]	[39, 34, 1995, 25, 1997, 9, 908, 14, 1455, 1978, 16, 13, 26, 330, 4, 1981, 4, 495, 594, 9, 1508, 1485, 5]
15775042_790_A34QZDSTKZ3JO9	dev	1	[45, 22, 18, 20, 915, 17, 3, 1977, 12, 3, 333]	[45, 22, 915, 17, 3, 1977, 12, 3, 333]	[3, 1078, 36, 5065, 3, 1977, 12, 3, 333, 6]	[3528, 2582]	[3395, 2582, 40, 3, 333, 5]	[36, 3, 4452, 31, 4738, 3528, 69, 171, 4624, 171, 1078, 5]
13761219_365_A3TKD7EJ6BM0M5	dev	1	[140, 1281, 234, 10, 94, 2773, 564, 9, 36, 269, 282, 522]	[140, 1281, 234, 10, 11, 94, 2773, 564, 9, 36, 11, 269, 282, 522]	[140, 1281, 234, 10, 17, 522, 14, 3, 167, 310, 39, 351, 16, 319, 25, 73, 1281, 37, 91, 1704, 2222, 793, 2492, 6]	[3, 326, 43, 102, 1750]	[18, 351, 155, 310, 48, 140, 35, 1281, 234, 5]	[43, 3, 326, 4, 216, 313, 102, 1881, 30, 1750, 5]
15974201_130_A34QZDSTKZ3JO9	dev	1	[351, 21, 251, 208, 1714]	[351, 1328, 251, 208, 1714]	[208, 10, 2476, 4, 18, 3, 83, 12, 351, 6]	[520, 8, 11, 238, 7, 473]	[8, 520, 238, 7, 473, 5]	[8, 2228, 520, 39, 88, 12, 7, 473, 14, 3, 117, 39, 51, 2271, 5]
17009879_146_AA7ASGQEOMKEZ	dev	0	[77, 2266, 1162, 417, 509, 12, 193]	[77, 2266, 2516, 417, 509, 12, 193]	[292, 4355, 31, 329, 4343, 417, 3782, 81, 4196, 417, 1294, 9, 236, 3689, 4748, 948, 15, 2266, 6]	[19, 13, 15, 191, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
16683572_54_A1LZPWVZRTUZD0	dev	0	[3, 375, 8, 88, 2047, 71, 1287, 10, 4183]	[3, 375, 8, 88, 356, 71, 1287, 10, 4183]	[49, 8, 57, 427, 7, 375, 6]	[548, 13, 1735, 1287]	[13, 548, 1735, 1287, 481, 3, 1986, 337, 5]	[1686, 43, 1162, 481, 19, 154, 2330, 23, 106, 12, 3, 1986, 1935, 798, 7, 1061, 955, 23, 204, 21, 102, 379, 4, 2206, 582, 6]
13764758_641_A1I4CYG5YDFTYM	dev	0	[310, 10, 1130, 866, 201]	[3, 2488, 8, 510, 3739, 9, 310, 10, 72, 11, 866, 201]	[3, 1292, 12, 310, 154, 1069, 4, 3, 2488, 16, 11, 351, 6]	[3, 326, 43, 102, 1881]	[18, 351, 155, 310, 48, 140, 35, 1281, 234, 5]	[43, 3, 326, 4, 216, 313, 102, 1881, 30, 1750, 5]
14367861_0_A34QZDSTKZ3JO9	dev	0	[22, 42, 11, 287, 4191, 283, 71, 49, 112, 20, 167, 458, 65]	[22, 42, 287, 4191, 283, 71, 49, 112, 20, 167, 458, 65]	[141, 17, 1546, 35, 4562, 65, 148, 9, 885, 1450, 4, 4804, 283, 203, 6]	[167, 35, 458, 65, 10, 72, 575]	[10, 167, 35, 458, 65, 72, 575, 5]	[18, 167, 35, 458, 65, 198, 55, 131, 712, 17, 115, 16, 30, 10, 26, 1155, 5]
16624526_138_A3TKD7EJ6BM0M5	dev	1	[11, 47, 247, 10, 38, 14, 3, 151]	[90, 247, 10, 38, 14, 3, 151]	[93, 291, 3, 363, 9, 4666, 19, 215, 39, 25, 1022, 4, 25, 2318, 9, 433, 282, 696, 3477, 39, 406, 12, 608, 147, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
17090878_153_A104V8NZIQFN2F	dev	0	[50, 391, 10, 529, 4, 18, 46, 8, 334, 17, 3, 545, 153]	[50, 391, 10, 11, 529, 4, 18, 46, 8, 334, 17, 3, 545, 153]	[22, 17, 50, 391, 390, 853, 39, 3736, 9, 18, 20, 1139, 3, 4706, 4810, 12, 1574, 44, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
17011337_517_A1CF6U3GF7DZEJ	dev	1	[32, 10, 67, 162, 17, 3, 4060]	[32, 10, 72, 17, 3, 4060]	[26, 27, 4, 100, 25, 914, 14, 1573, 9, 4424, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
17012940_301_A2QVMCGDLTWV9	dev	1	[1363, 4358, 853, 10, 385, 4, 3, 4564]	[1363, 4358, 853, 10, 1191, 4, 3, 4564]	[1574, 8, 238, 4989, 3, 4781, 16, 3351, 3, 329, 4, 3687, 33, 25, 4840, 16, 225, 10, 11, 1595, 4, 15, 1363, 1177, 4975, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
14253310_521_A138BU1VWM2RKN	dev	0	[19, 31, 806, 4, 259, 648, 3237]	[19, 31, 937, 4, 259, 648, 3237]	[4892, 28, 579, 3237, 10, 276, 52, 3279, 3638, 6]	[148, 13, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
14102517_999_APW9F8OTJ4KXO	dev	1	[2499, 696, 241, 4, 3, 1382, 1134, 354, 48, 3, 370, 12, 3, 734, 600]	[2499, 696, 241, 4, 3, 1382, 41, 11, 155, 354, 48, 3, 370, 12, 3, 734, 600]	[80, 819, 1663, 177, 734, 9, 216, 1552, 6]	[667, 1128, 1382, 107, 3, 261]	[41, 667, 1128, 1382, 324, 3, 261, 5]	[21, 177, 1345, 16, 2471, 9, 50, 999, 23, 21, 1003, 1128, 1464, 2176, 1578, 3, 605, 40, 3, 395, 12, 50, 998, 5]
16625502_544_A1CF6U3GF7DZEJ	dev	1	[19, 204, 15, 4732, 4889, 8, 989, 7, 964, 3230]	[19, 204, 15, 4732, 5222, 8, 989, 7, 964, 3230]	[71, 19, 8, 20, 17, 7, 93, 99, 518, 16, 32, 24, 11, 1355, 33, 44, 4, 15, 2392, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
13848355_386_A34QZDSTKZ3JO9	dev	1	[1047, 24, 291, 215, 7, 4348, 407]	[1047, 98, 20, 238, 291, 215, 7, 4348, 407]	[770, 4332, 24, 15, 4930, 6]	[770, 1415, 3531, 13, 15, 3443]	[532, 791, 4010, 5]	[13, 3, 770, 1415, 3531, 15, 3443, 5]
17024278_264_A104V8NZIQFN2F	dev	1	[3, 3290, 10, 88, 29, 2205, 87, 914]	[3, 3290, 10, 88, 29, 316, 87, 914]	[2266, 853, 21, 947, 830, 4, 145, 283, 48, 55, 4976, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
16628932_437_A3TKD7EJ6BM0M5	dev	0	[506, 10, 1537]	[506, 1537, 8, 406, 12, 3, 1082, 12, 964, 3993]	[506, 21, 1064, 26, 24, 11, 487, 1138, 210, 104, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
17009806_97_A34QZDSTKZ3JO9	dev	0	[7, 38, 1987, 42, 20, 113, 4, 324, 25, 329, 16, 95, 11, 47, 946, 10, 38]	[7, 38, 1987, 42, 20, 113, 4, 324, 25, 329]	[3, 1023, 4, 584, 7, 329, 13, 15, 722, 215, 4, 1987, 9, 3689, 6]	[19, 13, 15, 191, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
13958896_0_A1CF6U3GF7DZEJ	dev	1	[3, 1948, 8, 389, 4, 78, 3, 135, 94]	[3, 1948, 8, 499, 4, 78, 3, 135, 415, 179]	[3, 4876, 775, 36, 214, 4, 29, 1948, 6]	[582, 31, 898, 35, 1197, 60, 98, 20, 450]	[24, 582, 31, 898, 35, 1197, 60, 450, 5]	[24, 582, 31, 80, 3759, 60, 703, 3, 135, 70, 12, 189, 216, 3678, 30, 16, 62, 3721, 189, 3363, 16, 36, 19, 92, 78, 163, 415, 5]
16623737_53_A1CF6U3GF7DZEJ	dev	0	[4701, 3, 347, 8, 20, 1131, 17, 4395, 4530, 1280]	[4701, 3, 347, 8, 1131, 17, 4395, 4530, 1280]	[93, 100, 5144, 4, 5037, 522, 9, 5273, 742, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
14165508_714_A1I4CYG5YDFTYM	dev	0	[49, 8, 67, 75, 4, 769, 579, 596, 4287, 17, 142, 4, 801, 3, 1259, 36, 11, 15, 1493]	[49, 10, 461, 4, 769, 579, 596, 4287, 17, 142, 4, 801, 3, 1259, 36, 11, 15, 1493]	[69, 42, 1487, 3, 774, 9, 5189, 12, 3, 1259, 6]	[3, 792, 1909, 13, 11, 15, 1835, 4, 1338]	[2742, 1338, 17, 3, 792]	[13, 3, 792, 1909, 15, 1835, 4, 179, 35, 2713, 1016, 9, 1019, 1338, 5]
17090878_153_AJNQ2PBD07FKE	dev	1	[431, 135, 43, 511, 2416, 9, 944]	[46, 31, 789, 8, 3, 167, 2532, 391]	[22, 17, 50, 391, 390, 853, 39, 3736, 9, 18, 20, 1139, 3, 4706, 4810, 12, 1574, 44, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
14384571_252_A1I4CYG5YDFTYM	dev	0	[26, 24, 11, 18, 108, 320, 72, 223, 47, 26, 24, 4, 390, 25, 37, 277, 9, 2165]	[26, 24, 18, 108, 320, 72, 223, 47, 26, 24, 4, 390, 25, 37, 277, 9, 2165]	[22, 13, 15, 85, 4, 3858, 4, 25, 228, 523, 6]	[59, 116, 228, 523, 13, 344, 44, 4, 728, 297, 229, 14, 25, 37]	[59, 116, 523, 1700, 25, 37, 31, 219]	[13, 59, 116, 228, 523, 344, 44, 4, 728, 297, 229, 14, 25, 37, 30, 460, 1625, 297, 1288, 5]
14230061_166_A1I4CYG5YDFTYM	dev	1	[1293, 24, 15, 3833, 9, 3417, 9, 7, 3751, 8, 525, 1009, 4, 581, 254, 9, 2436]	[1293, 98, 20, 15, 3833, 9, 3417, 9, 7, 3751, 10, 20, 525, 1009, 4, 581, 254, 9, 2436]	[49, 8, 67, 5184, 14, 3368, 3, 3279, 14, 7, 1187, 297, 3018, 17, 747, 4, 460, 5160, 6]	[148, 13, 11, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
15554749_149_A1CF6U3GF7DZEJ	dev	0	[69, 268, 8, 11, 4241, 3256, 39, 88, 39, 19, 111, 1553]	[69, 268, 8, 11, 4241, 3256, 39, 88, 39, 19, 111]	[1422, 17, 5090, 17, 268, 1189, 4, 3, 3324, 12, 3256, 6]	[4785, 904, 8, 1053, 94, 4995]	[5133, 30, 5134, 17, 5049, 5007, 5]	[8, 4785, 904, 1053, 7, 94, 153, 16, 30, 127, 161, 1038, 12, 68, 14, 7, 410, 22, 5]
16175182_252_APW9F8OTJ4KXO	dev	0	[69, 8, 11, 7, 2256, 12, 3, 139, 492, 271, 95, 625, 363, 54, 2468]	[69, 8, 7, 2256, 12, 3, 139, 492, 625, 52, 363, 54, 2468]	[57, 45, 3272, 10, 255, 380, 363, 54, 9, 3, 98, 20, 259, 310, 6]	[3, 1057, 8, 57, 289, 4, 56, 146, 363, 54]	[8, 3, 1057, 57, 289, 4, 56, 146, 363, 54, 5]	[55, 1530, 786, 12, 363, 34, 21, 166, 3, 1057, 1333, 17, 275, 175, 6]
16633486_0_A104V8NZIQFN2F	dev	1	[55, 2223, 43, 4, 1248, 40, 1650, 3672, 530, 521, 4244]	[55, 2223, 41, 11, 21, 4, 1248, 40, 1650, 3672, 530, 521, 4244]	[55, 2223, 36, 890, 791, 81, 654, 146, 4243, 6]	[359, 941, 13, 11, 15, 654, 146, 681]	[13, 359, 941, 15, 654, 146, 681, 5]	[1950, 1994, 2009, 2010, 757, 4, 373, 1379, 3, 401, 4, 1723, 1473, 2014, 6, 8, 69, 3, 130, 656, 5]
14383502_355_A34QZDSTKZ3JO9	dev	1	[3, 3280, 8, 3749, 4, 89, 23, 915]	[3, 3280, 8, 92, 3749, 4, 89, 23, 915]	[3749, 3280, 41, 20, 945, 2500, 6]	[59, 116, 228, 523, 13, 11, 344, 44, 4, 728, 297, 229, 14, 25, 37]	[59, 116, 523, 1700, 25, 37, 31, 219]	[13, 59, 116, 228, 523, 344, 44, 4, 728, 297, 229, 14, 25, 37, 30, 460, 1625, 297, 1288, 5]
16630140_396_A247LJDZOGXJK6	dev	1	[93, 10, 164, 77, 2740, 9, 1844, 62, 25, 360]	[93, 10, 11, 164, 77, 2740, 9, 1844, 62, 25, 360]	[71, 93, 10, 11, 3229, 602, 82, 163, 36, 1461, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
17024278_264_A1HKYY6XI2OHO1	dev	0	[3, 1987, 12, 3736, 98, 20, 145, 44, 9, 26, 27, 4, 1875, 179, 4717]	[3, 1987, 12, 3736, 24, 145, 44, 9, 26, 18, 20, 27, 4, 1875, 179, 4717]	[2266, 853, 21, 947, 830, 4, 145, 283, 48, 55, 4976, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
16625746_79_A34QZDSTKZ3JO9	dev	1	[93, 330, 1035, 14, 2318]	[93, 4795, 1035, 48, 2318]	[93, 2558, 4, 1091, 16, 2226, 1288, 17, 747, 4, 330, 1035, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
14105269_363_A1I4CYG5YDFTYM	dev	1	[69, 424, 177, 362, 36, 857, 3728, 293, 14, 812, 3773, 9, 111, 420, 696, 4055]	[69, 424, 177, 362, 221, 20, 857, 3728, 293, 14, 812, 3773, 30, 420, 696, 4055]	[2520, 16, 190, 26, 10, 3832, 4828, 16, 24, 15, 803, 40, 7, 424, 362, 16, 667, 209, 6]	[667, 1128, 1382, 107, 3, 261]	[41, 667, 1128, 1382, 324, 3, 261, 5]	[21, 177, 1345, 16, 2471, 9, 50, 999, 23, 21, 1003, 1128, 1464, 2176, 1578, 3, 605, 40, 3, 395, 12, 50, 998, 5]
15344547_58_A1DJNUJZN8FE7N	dev	0	[4569, 587, 3, 4676, 10, 20, 7, 1072, 4, 470]	[4569, 587, 3, 4676, 164, 1993, 22]	[22, 24, 100, 61, 1587, 3899, 5218, 568, 1378, 6]	[568, 1378, 13, 11, 15, 2272]	[13, 568, 1378, 15, 2272, 5]	[51, 129, 2528, 568, 1378, 1052, 14, 3455, 3294, 3586, 9, 3585, 2209, 6, 13, 29, 18, 108, 5]
17017672_191_A1DJNUJZN8FE7N	dev	0	[19, 31, 232, 387, 46, 126, 18, 28, 232, 3978, 9, 67, 106, 42, 290, 3680, 18, 23]	[19, 31, 232, 387, 46, 126, 18, 28, 232, 3978]	[19, 8, 187, 39, 3818, 39, 5233, 179, 3, 299, 5149, 12, 232, 3978, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
14365749_0_A104V8NZIQFN2F	dev	1	[3, 768, 10, 821, 9, 2316]	[3, 768, 10, 11, 821, 30, 2316]	[49, 10, 768, 23, 167, 458, 64, 10, 72, 575, 6]	[167, 35, 458, 65, 10, 72, 575]	[10, 167, 35, 458, 65, 72, 575, 5]	[18, 167, 35, 458, 65, 198, 55, 131, 712, 17, 115, 16, 30, 10, 26, 1155, 5]
14166276_232_A1DJNUJZN8FE7N	dev	1	[3, 99, 75, 4, 18, 23, 8, 4, 100, 44, 47, 215]	[3, 1446, 75, 4, 18, 23, 8, 4, 100, 44, 47, 215]	[32, 810, 56, 179, 5188, 3973, 6]	[3, 792, 1909, 13, 11, 15, 1835, 4, 1338]	[2742, 1338, 17, 3, 792]	[13, 3, 792, 1909, 15, 1835, 4, 179, 35, 2713, 1016, 9, 1019, 1338, 5]
